transaction_date,brand_name,outlet_name,channel,transaction_hour,platform_promo_spend,ad_spend,clicks,impressions,reach,actual,past_12h_tot_ord_promo,past_12h_tot_ord_nonpromo,past_12h_tot_sales_promo,past_12h_tot_sales_nonpromo,past_15d_tot_ord_promo,past_15d_tot_ord_nonpromo,past_15d_tot_sales_promo,past_15d_tot_sales_nonpromo,past_qtr_tot_ord_promo,past_qtr_tot_ord_nonpromo,past_qtr_tot_sales_promo,past_qtr_tot_sales_nonpromo
2020-09-23,Pizzeria,Pizzeria - East,Platform C,20.0,0.0,42.29,142.0,16796.0,16519.0,non-promo,1.0,4.0,53.5,175.48,12.0,24.0,1015.3900000000001,1086.53,18.0,37.0,1624.7499999999998,1546.0800000000002
2020-09-23,Pizzeria,Pizzeria - East,Platform C,13.0,0.0,42.29,142.0,16796.0,16519.0,non-promo,1.0,0.0,53.5,0.0,4.0,27.0,254.63000000000002,987.0199999999999,7.0,34.0,614.14,1217.6
2020-09-23,Pizzeria,Pizzeria - East,Platform C,19.0,0.0,42.29,142.0,16796.0,16519.0,non-promo,1.0,2.0,53.5,81.32,9.0,42.0,740.9600000000002,1920.5900000000001,16.0,52.0,1543.99,2264.5899999999997
2020-09-24,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,4.0,0.0,231.11,0.0,11.0,0.0,567.07,0.0,77.0,0.0,3510.5899999999997
2020-09-24,Pizzeria,Pizzeria - Central,Platform A,14.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,558.5300000000001
2020-09-24,Pizzeria,Pizzeria - Central,Platform A,16.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,1.0,0.0,64.2,0.0,3.0,0.0,117.16,0.0,41.0,0.0,2300.99
2020-09-24,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,2.0,0.0,110.21000000000001,0.0,36.0,0.0,1739.75,0.0,156.0,0.0,7904.409999999998
2020-09-24,Pizzeria,Pizzeria - Central,Platform B,17.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,0.0,0.0,0.0,7.0,4.0,546.76,125.72,16.0,24.0,1001.5100000000001,1221.37
2020-09-24,Pizzeria,Pizzeria - Central,Platform B,18.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,1.0,0.0,64.2,4.0,4.0,322.59999999999997,139.09,17.0,31.0,938.3600000000001,1436.41
2020-09-24,Pizzeria,Pizzeria - Central,Platform C,20.0,5.99,43.43,132.0,16553.0,15904.0,promo,0.0,11.0,0.0,533.4100000000001,8.0,47.0,696.0500000000001,2646.7299999999996,62.0,133.0,5897.82,5364.54
2020-09-24,Pizzeria,Pizzeria - Central,Platform C,19.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,8.0,0.0,384.14,12.0,58.0,973.71,3254.02,72.0,154.0,7228.37,6296.0
2020-09-24,Pizzeria,Pizzeria - Central,Platform C,21.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,1.0,17.0,59.92,934.6800000000001,3.0,19.0,264.83,967.8999999999999,21.0,51.0,1977.9000000000003,1935.17
2020-09-24,Pizzeria,Pizzeria - Central,Platform C,18.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,5.0,0.0,218.29,13.0,30.0,1147.09,1755.38,74.0,90.0,7675.7300000000005,3740.2200000000007
2020-09-24,Pizzeria,Pizzeria - Central,Platform C,17.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,3.0,0.0,142.32,6.0,24.0,562.84,1249.3200000000002,21.0,61.0,2141.14,2546.7299999999996
2020-09-24,Pizzeria,Pizzeria - Central,Platform C,15.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,2.0,0.0,52.97,1.0,5.0,133.22,271.8,6.0,15.0,652.1700000000001,560.17
2020-09-24,Pizzeria,Pizzeria - Central,Platform C,14.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,0.0,0.0,0.0,1.0,5.0,95.23,191.0,3.0,20.0,385.73,627.0300000000001
2020-09-24,Pizzeria,Pizzeria - East,Platform C,17.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,3.0,0.0,186.69,1.0,10.0,64.2,522.6800000000001,6.0,18.0,566.0300000000001,868.2800000000001
2020-09-24,Pizzeria,Pizzeria - East,Platform C,20.0,30.0,43.43,132.0,16553.0,15904.0,promo,2.0,11.0,129.47,694.3800000000001,11.0,25.0,926.5800000000002,1217.08,18.0,39.0,1624.75,1704.44
2020-09-24,Pizzeria,Pizzeria - East,Platform C,19.0,30.0,43.43,132.0,16553.0,15904.0,promo,0.0,9.0,0.0,555.8299999999999,7.0,39.0,551.57,1800.22,16.0,54.0,1543.99,2358.7499999999995
2020-09-24,Pizzeria,Pizzeria - East,Platform C,18.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,6.0,0.0,363.22999999999996,9.0,27.0,739.37,1267.9,17.0,43.0,1508.68,1698.57
2020-09-24,Pizzeria,Pizzeria - East,Platform C,12.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,0.0,0.0,0.0,4.0,25.0,268.03,1098.3300000000002,7.0,33.0,602.39,1438.5899999999997
2020-09-24,Pizzeria,Pizzeria - East,Platform C,16.0,0.0,43.43,132.0,16553.0,15904.0,non-promo,0.0,2.0,0.0,128.38,0.0,1.0,0.0,22.47,2.0,3.0,182.96,111.28
2020-09-25,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,0.0,6.0,0.0,368.07000000000005,0.0,36.0,0.0,1778.2600000000002,0.0,156.0,0.0,7960.039999999997
2020-09-25,Pizzeria,Pizzeria - Central,Platform A,16.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,0.0,2.0,0.0,123.05000000000001,0.0,3.0,0.0,116.63,0.0,42.0,0.0,2347.0
2020-09-25,Pizzeria,Pizzeria - Central,Platform A,18.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,0.0,4.0,0.0,262.14000000000004,0.0,19.0,0.0,1075.3400000000001,0.0,109.0,0.0,5721.59
2020-09-25,Pizzeria,Pizzeria - Central,Platform A,12.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,0.0,1.0,0.0,58.85,0.0,5.0,0.0,205.41,0.0,15.0,0.0,730.7399999999999
2020-09-25,Pizzeria,Pizzeria - Central,Platform A,7.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,0.0,4.0,0.0,215.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,0.0,6.0,0.0,354.16,0.0,13.0,0.0,661.23,0.0,78.0,0.0,3574.79
2020-09-25,Pizzeria,Pizzeria - Central,Platform B,19.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,0.0,0.0,0.0,0.0,1.0,2.0,22.47,58.31,16.0,30.0,900.9200000000001,1325.6899999999998
2020-09-25,Pizzeria,Pizzeria - Central,Platform B,20.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,0.0,1.0,0.0,31.03,0.0,3.0,0.0,110.72,6.0,23.0,434.39,927.6600000000001
2020-09-25,Pizzeria,Pizzeria - Central,Platform C,16.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,0.0,3.0,0.0,264.28999999999996,1.0,14.0,74.38,672.5200000000001,11.0,27.0,1083.92,1124.07
2020-09-25,Pizzeria,Pizzeria - Central,Platform C,14.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,0.0,0.0,0.0,0.0,1.0,7.0,95.23,243.97,3.0,22.0,385.73,680.0000000000001
2020-09-25,Pizzeria,Pizzeria - Central,Platform C,15.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,0.0,1.0,0.0,107.0,1.0,6.0,133.22,361.15,6.0,16.0,652.1700000000001,649.52
2020-09-25,Pizzeria,Pizzeria - Central,Platform C,21.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,2.0,16.0,113.42,973.1999999999999,3.0,20.0,264.83,1056.7099999999998,21.0,52.0,1977.9000000000003,2023.98
2020-09-25,Pizzeria,Pizzeria - Central,Platform C,20.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,2.0,12.0,113.42,793.43,9.0,52.0,755.97,3006.2599999999998,63.0,139.0,5957.74,5765.8099999999995
2020-09-25,Pizzeria,Pizzeria - Central,Platform C,18.0,15.0,43.88,145.0,17285.0,16527.0,promo,0.0,7.0,0.0,451.01,13.0,32.0,1147.0900000000001,1885.92,74.0,93.0,7675.7300000000005,3906.0700000000006
2020-09-25,Pizzeria,Pizzeria - Central,Platform C,17.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,0.0,4.0,0.0,328.49,5.0,26.0,476.68999999999994,1325.2900000000002,21.0,63.0,2141.14,2622.6999999999994
2020-09-25,Pizzeria,Pizzeria - Central,Platform C,19.0,15.0,43.88,145.0,17285.0,16527.0,promo,1.0,8.0,56.71,525.92,11.0,60.0,890.25,3371.72,72.0,157.0,7228.369999999999,6445.27
2020-09-25,Pizzeria,Pizzeria - East,Platform C,19.0,15.0,43.88,145.0,17285.0,16527.0,promo,2.0,10.0,121.98,686.9300000000001,9.0,40.0,681.0400000000001,1916.3000000000002,18.0,56.0,1673.46,2497.2999999999997
2020-09-25,Pizzeria,Pizzeria - East,Platform C,17.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,1.0,3.0,64.2,227.91,1.0,13.0,64.2,699.22,6.0,21.0,566.0300000000001,1044.8200000000002
2020-09-25,Pizzeria,Pizzeria - East,Platform C,12.0,15.0,43.88,145.0,17285.0,16527.0,promo,0.0,0.0,0.0,0.0,4.0,26.0,268.03,1194.6100000000001,7.0,35.0,602.39,1566.9699999999998
2020-09-25,Pizzeria,Pizzeria - East,Platform C,20.0,15.0,43.88,145.0,17285.0,16527.0,promo,3.0,15.0,184.04000000000002,968.8700000000001,13.0,25.0,1085.47,1241.6899999999998,20.0,40.0,1783.6399999999999,1755.8
2020-09-25,Pizzeria,Pizzeria - East,Platform C,18.0,15.0,43.88,145.0,17285.0,16527.0,promo,1.0,5.0,64.2,367.0,9.0,27.0,739.37,1347.08,17.0,46.0,1508.68,1891.1699999999998
2020-09-25,Pizzeria,Pizzeria - East,Platform C,15.0,0.0,43.88,145.0,17285.0,16527.0,non-promo,1.0,2.0,64.2,205.44,0.0,8.0,0.0,391.07,0.0,11.0,0.0,550.5
2020-09-26,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,43.44,129.0,17354.0,16683.0,non-promo,0.0,3.0,0.0,134.81,0.0,13.0,0.0,660.7,0.0,76.0,0.0,3519.6899999999996
2020-09-26,Pizzeria,Pizzeria - Central,Platform A,14.0,0.0,43.44,129.0,17354.0,16683.0,non-promo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.2,0.0,11.0,0.0,622.7300000000001
2020-09-26,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,43.44,129.0,17354.0,16683.0,non-promo,0.0,2.0,0.0,72.22,0.0,36.0,0.0,1795.92,0.0,157.0,0.0,8004.979999999997
2020-09-26,Pizzeria,Pizzeria - Central,Platform B,17.0,0.0,43.44,129.0,17354.0,16683.0,non-promo,0.0,0.0,0.0,0.0,7.0,4.0,546.76,158.89000000000001,16.0,25.0,1001.5100000000001,1285.57
2020-09-26,Pizzeria,Pizzeria - Central,Platform B,20.0,0.0,43.44,129.0,17354.0,16683.0,non-promo,0.0,1.0,0.0,32.63,0.0,4.0,0.0,134.25,6.0,24.0,434.39,951.19
2020-09-26,Pizzeria,Pizzeria - Central,Platform C,19.0,15.0,43.44,129.0,17354.0,16683.0,promo,1.0,9.0,64.2,560.71,12.0,62.0,946.96,3552.5599999999995,73.0,161.0,7285.079999999999,6712.780000000001
2020-09-26,Pizzeria,Pizzeria - Central,Platform C,17.0,0.0,43.44,129.0,17354.0,16683.0,non-promo,0.0,4.0,0.0,138.05,4.0,29.0,393.76,1447.81,21.0,66.0,2141.14,2745.2199999999993
2020-09-26,Pizzeria,Pizzeria - Central,Platform C,13.0,0.0,43.44,129.0,17354.0,16683.0,non-promo,0.0,1.0,0.0,34.24,1.0,11.0,133.75,550.54,9.0,29.0,1172.7199999999998,1130.46
2020-09-26,Pizzeria,Pizzeria - Central,Platform C,14.0,0.0,43.44,129.0,17354.0,16683.0,non-promo,0.0,3.0,0.0,98.46000000000001,0.0,8.0,0.0,350.97,3.0,23.0,385.73,787.0000000000001
2020-09-26,Pizzeria,Pizzeria - Central,Platform C,12.0,0.0,43.44,129.0,17354.0,16683.0,non-promo,0.0,0.0,0.0,0.0,4.0,1.0,332.77,41.73,16.0,16.0,1782.0800000000002,518.4300000000001
2020-09-26,Pizzeria,Pizzeria - Central,Platform C,20.0,0.0,43.44,129.0,17354.0,16683.0,non-promo,2.0,11.0,130.01999999999998,678.95,6.0,55.0,497.02000000000004,3155.0,63.0,143.0,5957.74,5945.58
2020-09-26,Pizzeria,Pizzeria - Central,Platform C,18.0,15.0,43.44,129.0,17354.0,16683.0,promo,0.0,5.0,0.0,193.69,13.0,33.0,1120.86,1960.8300000000002,75.0,94.0,7732.4400000000005,3980.9800000000005
2020-09-26,Pizzeria,Pizzeria - East,Platform C,14.0,15.0,43.44,129.0,17354.0,16683.0,promo,0.0,0.0,0.0,0.0,1.0,15.0,64.2,715.8000000000001,2.0,20.0,150.87,837.24
2020-09-26,Pizzeria,Pizzeria - East,Platform C,15.0,0.0,43.44,129.0,17354.0,16683.0,non-promo,1.0,0.0,64.2,0.0,0.0,9.0,0.0,413.53999999999996,0.0,12.0,0.0,572.97
2020-09-26,Pizzeria,Pizzeria - East,Platform C,18.0,15.0,43.44,129.0,17354.0,16683.0,promo,1.0,1.0,64.2,30.49,10.0,31.0,797.15,1640.8,18.0,51.0,1566.46,2211.1
2020-09-26,Pizzeria,Pizzeria - East,Platform C,19.0,15.0,43.44,129.0,17354.0,16683.0,promo,2.0,6.0,117.7,297.99,10.0,44.0,743.1000000000001,2184.33,19.0,61.0,1735.5200000000002,2779.2400000000002
2020-09-27,Pizzeria,Pizzeria - Central,Platform A,16.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,0.0,0.0,0.0,0.0,5.0,0.0,255.72,0.0,44.0,0.0,2486.09
2020-09-27,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,3.0,0.0,274.44000000000005,0.0,33.0,0.0,1658.98,0.0,155.0,0.0,7962.709999999998
2020-09-27,Pizzeria,Pizzeria - Central,Platform A,18.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,1.0,0.0,37.45,0.0,19.0,0.0,1093.53,0.0,109.0,0.0,5655.790000000001
2020-09-27,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,6.0,0.0,472.39,0.0,13.0,0.0,690.1299999999999,0.0,74.0,0.0,3426.0699999999997
2020-09-27,Pizzeria,Pizzeria - Central,Platform A,18.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,1.0,0.0,37.45,0.0,19.0,0.0,1093.53,0.0,109.0,0.0,5655.790000000001
2020-09-27,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,3.0,0.0,274.44000000000005,0.0,33.0,0.0,1658.98,0.0,155.0,0.0,7962.709999999998
2020-09-27,Pizzeria,Pizzeria - Central,Platform B,9.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-27,Pizzeria,Pizzeria - Central,Platform B,18.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,1.0,0.0,235.4,4.0,5.0,322.6,200.61,17.0,32.0,938.3600000000001,1497.93
2020-09-27,Pizzeria,Pizzeria - Central,Platform B,18.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,1.0,0.0,235.4,4.0,5.0,322.6,200.61,17.0,32.0,938.3600000000001,1497.93
2020-09-27,Pizzeria,Pizzeria - Central,Platform C,12.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,0.0,0.0,0.0,2.0,2.0,146.59,75.97,16.0,17.0,1782.0800000000002,552.6700000000001
2020-09-27,Pizzeria,Pizzeria - Central,Platform C,19.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,12.0,0.0,665.0500000000001,11.0,62.0,837.3,3606.0599999999995,74.0,163.0,7350.899999999999,6831.02
2020-09-27,Pizzeria,Pizzeria - Central,Platform C,21.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,2.0,24.0,118.24,1408.17,2.0,21.0,173.34,1095.76,21.0,55.0,1977.9000000000003,2133.66
2020-09-27,Pizzeria,Pizzeria - Central,Platform C,20.0,20.0,72.7,172.0,23530.0,22561.0,promo,0.0,21.0,0.0,1216.6399999999999,6.0,59.0,497.02000000000004,3426.25,63.0,147.0,5957.74,6216.83
2020-09-27,Pizzeria,Pizzeria - Central,Platform C,13.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,1.0,0.0,22.47,0.0,13.0,0.0,614.76,9.0,31.0,1172.7199999999998,1194.68
2020-09-27,Pizzeria,Pizzeria - Central,Platform C,14.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,2.0,0.0,67.41,0.0,9.0,0.0,390.56000000000006,3.0,24.0,385.73,826.5900000000001
2020-09-27,Pizzeria,Pizzeria - Central,Platform C,16.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,3.0,0.0,122.53,1.0,14.0,74.38,703.5400000000001,11.0,28.0,1083.92,1188.27
2020-09-27,Pizzeria,Pizzeria - Central,Platform C,18.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,5.0,0.0,186.75,13.0,34.0,1101.6000000000001,2205.86,76.0,98.0,7796.64,4348.0
2020-09-27,Pizzeria,Pizzeria - Central,Platform C,17.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,4.0,0.0,154.64,4.0,30.0,393.76,1503.45,21.0,67.0,2141.14,2800.8599999999997
2020-09-27,Pizzeria,Pizzeria - East,Platform C,21.0,15.0,72.7,172.0,23530.0,22561.0,promo,2.0,15.0,182.97,898.25,0.0,2.0,0.0,68.47999999999999,1.0,5.0,85.59,193.66
2020-09-27,Pizzeria,Pizzeria - East,Platform C,19.0,15.0,72.7,172.0,23530.0,22561.0,promo,0.0,9.0,0.0,469.71999999999997,10.0,44.0,746.8500000000001,2205.7400000000002,20.0,64.0,1827.0000000000002,2905.5000000000005
2020-09-27,Pizzeria,Pizzeria - East,Platform C,17.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,3.0,0.0,138.56,1.0,15.0,64.2,838.3100000000001,6.0,23.0,566.0300000000001,1183.91
2020-09-27,Pizzeria,Pizzeria - East,Platform C,18.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,7.0,0.0,361.12,10.0,33.0,758.63,1836.61,19.0,56.0,1619.96,2478.6
2020-09-27,Pizzeria,Pizzeria - East,Platform C,20.0,15.0,72.7,172.0,23530.0,22561.0,promo,1.0,12.0,107.0,734.54,13.0,27.0,1049.0900000000001,1351.8999999999999,21.0,42.0,1833.9199999999998,1866.01
2020-09-27,Pizzeria,Pizzeria - East,Platform C,13.0,0.0,72.7,172.0,23530.0,22561.0,non-promo,0.0,0.0,0.0,0.0,3.0,24.0,167.96,954.3899999999999,7.0,36.0,614.14,1298.9199999999998
2020-09-28,Pizzeria,Pizzeria - Central,Platform A,18.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,0.0,1.0,0.0,37.45,0.0,21.0,0.0,1330.52,0.0,107.0,0.0,5694.300000000001
2020-09-28,Pizzeria,Pizzeria - Central,Platform A,17.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,0.0,0.0,0.0,0.0,0.0,5.0,0.0,203.83,0.0,59.0,0.0,2965.4
2020-09-28,Pizzeria,Pizzeria - Central,Platform A,20.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,0.0,5.0,0.0,188.32,0.0,15.0,0.0,820.6699999999998,0.0,76.0,0.0,3556.6099999999997
2020-09-28,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,0.0,4.0,0.0,142.31,0.0,32.0,0.0,1681.46,0.0,157.0,0.0,8128.03
2020-09-28,Pizzeria,Pizzeria - Central,Platform B,14.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,0.0,1.0,0.0,52.43,0.0,2.0,0.0,53.5,5.0,2.0,434.40999999999997,53.5
2020-09-28,Pizzeria,Pizzeria - Central,Platform B,20.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,1.0,5.0,50.81,238.05,0.0,4.0,0.0,151.38,6.0,25.0,434.39,991.85
2020-09-28,Pizzeria,Pizzeria - Central,Platform B,12.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,214.52,510.39
2020-09-28,Pizzeria,Pizzeria - Central,Platform B,19.0,3.49,76.31,193.0,23820.0,23011.0,promo,0.0,2.0,0.0,83.46000000000001,1.0,2.0,22.47,58.31,16.0,31.0,900.9200000000001,1356.7199999999998
2020-09-28,Pizzeria,Pizzeria - Central,Platform C,15.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,1.0,1.0,50.3,32.1,0.0,8.0,0.0,518.4399999999999,6.0,18.0,652.1700000000001,806.81
2020-09-28,Pizzeria,Pizzeria - Central,Platform C,21.0,15.0,76.31,193.0,23820.0,23011.0,promo,2.0,22.0,157.3,1290.48,1.0,22.0,86.67,1191.52,21.0,57.0,1977.9000000000003,2261.0
2020-09-28,Pizzeria,Pizzeria - Central,Platform C,16.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,1.0,3.0,50.3,117.69999999999999,1.0,15.0,74.38,735.6500000000001,11.0,29.0,1083.92,1220.3799999999999
2020-09-28,Pizzeria,Pizzeria - Central,Platform C,19.0,15.0,76.31,193.0,23820.0,23011.0,promo,1.0,8.0,50.3,438.19000000000005,11.0,65.0,837.3,3961.3,74.0,172.0,7350.899999999999,7382.610000000001
2020-09-28,Pizzeria,Pizzeria - Central,Platform C,17.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,1.0,5.0,50.3,215.07,3.0,30.0,308.15999999999997,1503.46,21.0,68.0,2141.14,2832.97
2020-09-28,Pizzeria,Pizzeria - Central,Platform C,18.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,1.0,7.0,50.3,377.71000000000004,12.0,40.0,1016.5300000000001,2640.29,76.0,105.0,7796.64,4826.3
2020-09-28,Pizzeria,Pizzeria - Central,Platform C,20.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,2.0,14.0,157.3,900.45,7.0,58.0,528.59,3466.9100000000003,65.0,150.0,6075.98,6408.36
2020-09-28,Pizzeria,Pizzeria - Central,Platform C,12.0,15.0,76.31,193.0,23820.0,23011.0,promo,0.0,0.0,0.0,0.0,2.0,3.0,146.59,98.44,16.0,18.0,1782.0800000000002,575.1400000000001
2020-09-28,Pizzeria,Pizzeria - East,Platform C,19.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,3.0,12.0,167.45000000000002,684.24,9.0,47.0,640.92,2470.5600000000004,21.0,67.0,1934.0000000000002,3170.3200000000006
2020-09-28,Pizzeria,Pizzeria - East,Platform C,18.0,15.0,76.31,193.0,23820.0,23011.0,promo,2.0,7.0,103.25,424.78,9.0,35.0,671.9599999999999,1945.2099999999998,19.0,58.0,1619.96,2587.2
2020-09-28,Pizzeria,Pizzeria - East,Platform C,21.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,3.0,21.0,167.45000000000002,1189.26,1.0,3.0,60.99,131.60999999999999,2.0,6.0,146.58,256.79
2020-09-28,Pizzeria,Pizzeria - East,Platform C,22.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,3.0,23.0,167.45,1293.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-28,Pizzeria,Pizzeria - East,Platform C,17.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,2.0,6.0,103.25,316.71,1.0,19.0,64.2,1060.87,6.0,27.0,566.0300000000001,1406.4699999999998
2020-09-28,Pizzeria,Pizzeria - East,Platform C,12.0,15.0,76.31,193.0,23820.0,23011.0,promo,0.0,0.0,0.0,0.0,5.0,28.0,332.22999999999996,1400.0500000000002,8.0,37.0,666.59,1772.4099999999999
2020-09-28,Pizzeria,Pizzeria - East,Platform C,14.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,2.0,5.0,103.25,289.96,2.0,15.0,128.4,715.8000000000001,3.0,20.0,215.07,837.24
2020-09-28,Pizzeria,Pizzeria - East,Platform C,20.0,0.0,76.31,193.0,23820.0,23011.0,non-promo,3.0,18.0,167.45000000000002,1045.36,14.0,28.0,1125.0600000000002,1427.8700000000001,22.0,45.0,1909.8899999999999,2029.72
2020-09-28,Pizzeria,Pizzeria - East,Platform C,13.0,15.0,76.31,193.0,23820.0,23011.0,promo,1.0,3.0,50.82,194.73,3.0,27.0,167.96,1092.9499999999998,7.0,39.0,614.14,1437.4799999999998
2020-09-29,Pizzeria,Pizzeria - Central,Platform A,15.0,0.0,76.28,199.0,27297.0,26517.0,non-promo,0.0,1.0,0.0,26.75,0.0,2.0,0.0,116.63,0.0,14.0,0.0,800.8799999999999
2020-09-29,Pizzeria,Pizzeria - Central,Platform A,10.0,0.0,76.28,199.0,27297.0,26517.0,non-promo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,770.35
2020-09-29,Pizzeria,Pizzeria - Central,Platform A,18.0,0.0,76.28,199.0,27297.0,26517.0,non-promo,0.0,5.0,0.0,247.69,0.0,21.0,0.0,1317.68,0.0,110.0,0.0,5799.160000000001
2020-09-29,Pizzeria,Pizzeria - Central,Platform A,19.0,0.0,76.28,199.0,27297.0,26517.0,non-promo,0.0,7.0,0.0,334.36,0.0,32.0,0.0,1619.9400000000003,0.0,156.0,0.0,8041.37
2020-09-29,Pizzeria,Pizzeria - Central,Platform A,16.0,0.0,76.28,199.0,27297.0,26517.0,non-promo,0.0,2.0,0.0,57.78,0.0,6.0,0.0,293.17,0.0,45.0,0.0,2523.54
2020-09-29,Pizzeria,Pizzeria - Central,Platform A,17.0,0.0,76.28,199.0,27297.0,26517.0,non-promo,0.0,3.0,0.0,165.85,0.0,6.0,0.0,241.28000000000003,0.0,60.0,0.0,3002.85
2020-09-29,Pizzeria,Pizzeria - Central,Platform B,16.0,0.0,76.28,199.0,27297.0,26517.0,non-promo,0.0,1.0,0.0,41.73,0.0,2.0,0.0,94.69,4.0,10.0,210.25,441.35
2020-09-29,Pizzeria,Pizzeria - Central,Platform B,12.0,0.0,76.28,199.0,27297.0,26517.0,non-promo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.43,5.0,7.0,214.52,562.8199999999999
2020-09-29,Pizzeria,Pizzeria - Central,Platform B,19.0,0.0,76.28,199.0,27297.0,26517.0,non-promo,0.0,3.0,0.0,129.47,2.0,5.0,73.28,212.9,17.0,34.0,951.73,1511.3100000000002
2020-09-29,Pizzeria,Pizzeria - Central,Platform B,17.0,0.0,76.28,199.0,27297.0,26517.0,non-promo,0.0,2.0,0.0,84.53,4.0,4.0,417.29,160.49,16.0,26.0,1001.5100000000001,1318.2
